판례일련번호,구분,문장번호,내용
313942,판례내용,1,수원지방법원
313942,판례내용,2,판결
313942,판례내용,3,사건
313942,판례내용,4,2023고정718 하천법위반
313942,판례내용,5,피고인
313942,판례내용,6,A
313942,판례내용,7,검사
313942,판례내용,8,"김○(기소), 김○(공판)"
313942,판례내용,9,변호인
313942,판례내용,10,변호사 김○(국선)
313942,판례내용,11,판결선고
313942,판례내용,12,2023.9.7.
313942,판례내용,13,주문
313942,판례내용,14,피고인을 벌금 100만 원에 처한다.
313942,판례내용,15,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
313942,판례내용,16,위 벌금에 상당한 금액의 가납을 명한다.
313942,판례내용,17,이유
313942,판례내용,18,범죄사실
313942,판례내용,19,하천구역 안에서 토지를 점용하려는 자는 하천관리청의 허가를 받아야 한다.
313942,판례내용,20,"피고인은 ‘경기도 용인시 처인구 B 외 1필지’에 대하여 2016.5.27.부터 2020.12.31.까지 마당으로 사용하기 위해 점용허가를 받고, 1년 더 점용 후 철거하는 조건으로 2021.12.31.까지 하천 점용허가 기간을 연장받았다."
313942,판례내용,21,피고인은 위 하천 점용허가 기간이 지났음에도 불구하고 원상복구 하지 않아 점용허가 없이 하천구역 내의 토지를 점용하였다.
313942,판례내용,22,증거의 요지
313942,판례내용,23,1.피고인의 법정진술
313942,판례내용,24,2.C 작성의 진술서
313942,판례내용,25,"3.고발장, 각 현장사진(순번 4, 5), 각 공문(순번 6, 7), 수사결과보고서"
313942,판례내용,26,법령의 적용
313942,판례내용,27,1.범죄사실에 대한 해당법조 및 형의 선택
313942,판례내용,28,"하천법 제95조 제5호, 제33조 제1항 제1호(벌금형 선택)"
313942,판례내용,29,2.노역장유치
313942,판례내용,30,"형법 제70조 제1항, 제69조 제2항"
313942,판례내용,31,3.가납명령
313942,판례내용,32,형사소송법 제334조 제1항
313942,판례내용,33,양형의 이유
313942,판례내용,34,"원상복구명령에 수차례 불응한 점, 동종 전과는 없으나 이종 전과로 수차례 처벌받은 전력이 있는 점, 유사사건에서의 양○, 그 밖에 피고인의 나이, 성행, 범행의 동기, 범행 이후의 정황 등 기록 및 변론에 나타난 모든 양형조건들을 종합하여 주문과 같이 약식명령과 동일한 형을 정한다."
313942,판례내용,35,판사 정○
313942,판례내용,36,_________________________
313942,판례내용,37,"1)검사는 공소장에서 피고인이 하천법 제33조 제1항 제2호를 위반한 것으로 적시하였으나, 이 사건 공소사실은 피고인이 하천구역 안에서 토지를 점용하였다는 것이므로 위 조항이 아닌 제33조 제1항 제1호가 적용되어야 한다."
