판례일련번호,구분,문장번호,내용
303367,판례내용,1,대구지방법원 제3 형사부 판결
303367,판례내용,2,"사건 2014노710 가축분뇨의관리및이용에관한법률위반, 국유재산법위반"
303367,판례내용,3,피고인 ○○○
303367,판례내용,4,항소인 피고인
303367,판례내용,5,"검사 이○(기소), 김○(공판)"
303367,판례내용,6,변호인 △△△
303367,판례내용,7,원심판결 대구지방법원 2014.2.13.
303367,판례내용,8,선고 2013고단892 판결
303367,판례내용,9,판결선고 2015.9.3.
303367,판례내용,10,주문
303367,판례내용,11,원심판결 중 판시 제1의 다.라.2.죄에 대한 부분을 파기한다.
303367,판례내용,12,피고인을 징역 4월 및 벌금 200만 원에 각 처한다.
303367,판례내용,13,피고인이 위 벌금을 납입하지 아니하는 경우 5만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
303367,판례내용,14,위 벌금에 상당한 금액의 가납을 명한다.
303367,판례내용,15,이 사건 공소사실 중 국유재산법위반의 점은 무죄.
303367,판례내용,16,원심판결 중 판시 제1의 가.나.죄에 대한 피고인의 항소를 기각한다.
303367,판례내용,17,이유
303367,판례내용,18,1.항소이유의 요지
303367,판례내용,19,가.사실오인 내지 법리오해
303367,판례내용,20,"가축분뇨 무단배출의 점에 관하여 피고인이 피용자들에 대한 관리 감독을 소홀히 하지 않았고, 국유재산법 위반의 점에 관하여 행정재산이 아니므로 무죄를 선고하여야 할 것임에도 이 사건 공소사실을 유죄로 인정한 원심 판단은 잘못되었다."
303367,판례내용,21,나.양형부당
303367,판례내용,22,"원심의 형(판시 제1의 가.나.죄 : 벌금 400만 원, 판시 제1의 다, 라.죄 : 징역 6월 및 벌금 200만 원)은 너무 무거워서 부당하다."
303367,판례내용,23,2.판단
303367,판례내용,24,가.판시 제1의 가.나.죄
303367,판례내용,25,1)사실오인 내지 법리오해의 점
303367,판례내용,26,이 사건 공소사실 중 가축분뇨의관리및이용에관한법률위반의 점과 관하여 본다.
303367,판례내용,27,"양벌규정에서의 과실 또는 주의의무의 판단은 구체적 사안에서 당해 위반행위와 관련된 모든 사정, 즉 당해 법률의 입법취지, 처벌조항 위반으로 예상되는 법익 침해의 정도, 그 위반행위에 관하여 양벌규정을 마련한 취지는 물론 위반행위의 구체적인 모습, 그로 인하여 야기된 실제 피해 결과와 피해의 정도, 영업 규모 및 행위자에 대한 감독가능성 또는 구체적인 지휘감독 관계, 개인이 위반행위 방지를 위하여 실제 행한 조치 등을 종합하여 판단하여야 한다(대법원 2010.4.15."
303367,판례내용,28,선고 2009도9624 판결 등 참조).
303367,판례내용,29,"피고인에게 고용주로서 이 사건 행위자인 중국 국적의 종업원을 관리감독할 의무를 다하지 못한 과실이 있는지에 관하여 살피건대, 원심이 적법하게 채택한 증거들에 의하면, 피고인이 위 농장에 외국 국적 종업원을 고용한 사실, 피고인의 주장대로 돼지분뇨를 하천으로 흘려보내는 실수를 할 우려가 있다면 분뇨 처리 업무를 담당하는 종업원에 대한 교육을 철저히 할 필요가 있고 특히 외국 국적인 자를 고용할 경우 지시를 정확하게 전달하는 데 어려움이 있으므로 관리감독의 주의의무를 더욱 철저히 이행할 필요가 있다는 점 등을 종합하여 보면, 피고인에게 이 사건의 발생에 관하여 종업원을 관리감독 할 주의의무를 다하지 못한 과실이 있다고 인정된다."
303367,판례내용,30,따라서 피고인의 이 부분 사실오인 주장은 이유 없다.
303367,판례내용,31,2)양형부당의 점
303367,판례내용,32,"피고인이 가축분뇨 무단배출 관련 범죄로 수회 처벌받은 전력이 있는 점, 위 범죄 사실로 인근 주민들에게 지속적인 고통을 야기하였음에도 피해 회복을 위한 노력을 전혀 기울이지 아니한 점, 그 밖에 피고인의 연령, 성행, 이 사건 범행에 이르게 된 경위, 수단과 방법, 범행 전후의 정황 등 기록에 나타난 여러 사정들을 종합하면 원심의 형이 무거워서 부당하다고 인정되지 않는다."
303367,판례내용,33,나.판시 제1의 다.라.2.죄
303367,판례내용,34,1)가축분뇨 무단배출의 점
303367,판례내용,35,앞서 본 바와 같이 피고인의 사실오인 주장은 이유 없다.
303367,판례내용,36,2)국유재산법 위반의 점
303367,판례내용,37,이 사건 공소사실 중 국유재산법 위반의 점에 관하여 본다.
303367,판례내용,38,"국유재산법상의 행정재산이란 국가가 소유하는 재산으로서 직접 공용, 공공용, 또는 기업용으로 사용하거나 사용하기로 결정한 재산을 말하는 것이고, 그 중 도로와 같은 인공적 공공용 재산은 법령에 의하여 지정되거나 행정처분으로써 공공용으로 사용하기로 결정한 경우, 또는 행정재산으로 실제로 사용하는 경우의 어느 하나에 해당하여야 비로소 행정재산이 되는 것인데, 특히 도로는 도로로서의 형태를 갖추고, 도로법에 따른 노선의 지정 또는 인정의 공고 및 도로구역 결정·고시를 한 때 또는 도시계획법 또는 도시재개발법 소정의 절차를 거쳐 도로를 설치하였을 때에 공공용물로서 공용개시행위가 있다고 할 것이므로, 토지의 지목이 도로이고 국유재산대장에 등재되어 있다는 사정만으로 바로 그 토지가 도로로서 행정재산에 해당한다고 할 수는 없다(대법원 2009.10.15."
303367,판례내용,39,선고 2009다41533 판결 등).
303367,판례내용,40,"원심이 적법하게 채택하여 조사한 증거들에 의하면, 이 사건 토지는 지적도 및 토지등기부등본에 도로로 적시되어 있기는 하나, 나아가 위 토지가 국유재산법 제82조에서 처벌대상으로 규정하고 있는 행정재산이라는 점(이 사건 토지에 도로를 설치하기로 하는 법령상의 지정행위나 행정처분이 있었다거나, 이 사건 토지가 사실상 도로로서 행정재산으로 사용되고 있었다는 점)에 대하여는 이를 인정하기에 족한 증거가 없다(이 사건 도로에 대한 피고인과 대한민국 사이의 관련 민사사건에서 이 사건 도로가 행정재산이라는 대한민국의 주장이 증거 부족으로 배척되었다)."
303367,판례내용,41,따라서 이 부분 공소사실에 관하여 유죄를 선고한 원심판단에는 법리를 오해한 위법이 있고 이 부분에 관한 피고인의 주장은 이유 있다.
303367,판례내용,42,3.결론
303367,판례내용,43,"그렇다면, 판시 제1의 가.나.죄에 대한 피고인의 항소는 이유 없으므로 형사소송법 제364조 제4항에 따라 이를 기각하고, 판시 제1의 다.라.2.죄에 대하여는 위와 같은 위법이 있으므로 피고인의 양형부당 주장에 관하여 살필 필요 없이 형사소송법 제364조 제6항에 따라 위 부분을 파기하고 변론을 거쳐 다시 다음과 같이 판결한다."
303367,판례내용,44,범죄사실및증거의요지
303367,판례내용,45,"이 법원이 인정하는 범죄사실은 원심판결 범죄사실 중 1.의 다.라.부분 기재와 같고, 증거의 요지는 원심판결 해당란 기재와 같으므로, 형사소송법 제369조에 따라 이를 인용한다."
303367,판례내용,46,법령의적용
303367,판례내용,47,1.범죄사실에 대한 해당법조 및 형의 선택
303367,판례내용,48,"각 가축분뇨의 관리 및 이용에 관한 법률 제52조, 제49조 제5호, 제17조 제1항 제1호(가축분뇨 무단배출의 점), 제49조 제1호, 제11조 제1항(허가없이 배출시설을 설치하여 가축을 사육한 점, 징역형 선택)"
303367,판례내용,49,1.경합범가중
303367,판례내용,50,"형법 제37조 전단, 제38조 제1항 제3호, 제50조"
303367,판례내용,51,1.노역장유치
303367,판례내용,52,"형법 제70조, 제69조 제2항"
303367,판례내용,53,1.가납명령
303367,판례내용,54,형사소송법 제334조 제1항
303367,판례내용,55,양형의이유
303367,판례내용,56,"피고인은 오수분뇨 및 축산폐수의 처리에 관한 법률 위반죄로 1998년 벌금, 2001년 벌금, 2003년 집행유예, 벌금, 2004년 벌금, 2006년 집행유예, 2007년 벌금, 수질 및 생태계보전에 관한 법률 위반죄로 2011.1.14."
303367,판례내용,57,"징역 8월에 집행유예 3년을 선고받는 등 동종 범죄사실로 수회 처벌받은 전력이 있음에도 관할군수의 허가를 받지 아니하고 돼지사육시설을 설치하여 돼지를 사육한 점, 피고인은 위와 같은 행위로 지속적으로 인근 주민들에게 지속적인 고통을 주었던 점, 피고인이 위와 같이 인근 주민들에게 피해를 입히고도 피해 회복을 위한 아무런 노력도 하지 아니한 점, 그 밖에 이 사건 범행에 이르게 된 경위, 범행 후의 정황 등 변론에 나타난 여러 양형 조건들을 종합하여 주문과 같이 형을 정한다."
303367,판례내용,58,무죄부분
303367,판례내용,59,1.이 부분 공소사실의 요지
303367,판례내용,60,누구든지 국유재산법 또는 다른 법률에서 정하는 절차와 방법에 따르지 아니하고 국유재산을 사용하거나 수익하지 못한다.
303367,판례내용,61,"그럼에도 불구하고 피고인은 2011.11.14.부터 국토해양부가 관리하는 국유재산인 경북 청도군 화양읍 송북리 *** 도로 7,111㎡ 중 1,332㎡에 돼지를 키우기 위한 축사를 건축하여 국유재산 중 행정재산인 경북 청도군 화양읍 송북리*** 도로 1,332㎡를 사용·수익하였다."
303367,판례내용,62,2.판단
303367,판례내용,63,앞서 본 바와 같이 이 부분 공소사실은 범죄의 증명이 없는 때에 해당하므로 형사소송법 제325조 후단에 따라 무죄를 선고한다.
303367,판례내용,64,재판장 판사 김○ _________________________
303367,판례내용,65,판사 이○ _________________________
303367,판례내용,66,판사 박○ _________________________
