판례일련번호,구분,문장번호,내용
99638,판시사항,1,강제경매 절차가 종료되지 않은 상태에서 변호사 사무원이 관계자들을 중재 화해토록 하고 그에 대한 보수조로 금전을 받은 행위가
99638,판시사항,2,구 변호사법 제48조에 위반되는지 여부
99638,판결요지,3,부동산에 관한 강제경매절차는
99638,판결요지,4,구 변호사법(1973.12.30 법률 제2654호) 제48조 제1호 소정의 민사소송사건에 해당한다 할 것이므로 변호사사무원이 경락허가결정이 있었을 뿐 아직 경락대금이 납부되지 않은 상태에서 경락인과 경매목적물의 소유자간을 중재화해토록 하고 그에 대한 보수조로 금전을 받았다면 이는
99638,판결요지,5,구 변호사법 제48조에 위배된다.
99638,참조조문,6,"구 변호사법 (1973.12.30.법률 제2654호) 제48조,"
99638,참조조문,7,"제53조,"
99638,참조조문,8,변호사법 제78조
99638,판례내용,9,【피 고 인】
99638,판례내용,10,【상 고 인】  피고인
99638,판례내용,11,【변 호 인】  변호사 조○
99638,판례내용,12,【원심판결】
99638,판례내용,13,부산지방법원 1984.3.22.
99638,판례내용,14,선고 83노1774 판결
99638,판례내용,15,【주    문】
99638,판례내용,16,상고를 기각한다.
99638,판례내용,17,【이    유】  피고인의 변호인의 상고이유를 판단한다.
99638,판례내용,18,"원심이 유지한 제1심 판결이 증거로 한 것을 기록에 대조하여 검토하여 보면, 피고인에 대하여 판시 범죄사실을 인정한 원심의 조치는 정당하고, 거기에 소론의 심리미진 내지 채증법칙 위배로 인한 사실오인의 위법이 있다고는 할 수 없고 또"
99638,판례내용,19,"부동산에 관한 강제경매절차는 그 경매허가결정이 확정됨으로써 종료되는 것은 아니고, 그후 경락대금이 납입되고, 배당기일이 지정되어 채권자들에게 경락대금이 배당되는 등의 절차를 거쳐 비로소 종료되는 것이며, 이는"
99638,판례내용,20,"구 변호사법(1973.12.30 법률 제2654호) 제48조 제1호의 민사소송사건에 해당한다 할 것이므로 피고인이 이 사건 강제경매허가결정이 있었을 뿐 아직 경락대금이 납부되지 않은 상태에서 경락인과 경매목적물의 소유자간을 중재화해토록 하고, 그에 대한 보수조로 금 100만원을 받은 소위를 위 법조에 의율하여 처단한 제1심 판결을 유지한 원심의 조치는 정당하고,"
99638,판례내용,21,거기에 소론의 법리오해의 위법이 있다고는 할 수 없다.논지는 이유없다.
99638,판례내용,22,그러므로 상고를 기각하기로 관여법관의 의견이 일치되어 주문과 같이 판결한다.
99638,판례내용,23,대법관 김○(재판장)정○ 이○ 신○
