판례일련번호,구분,문장번호,내용
65026,판례내용,1,【피 고 인】
65026,판례내용,2,【항 소 인】 피고인들
65026,판례내용,3,【검    사】 김철
65026,판례내용,4,【변 호 인】 변호사 김○외 2인
65026,판례내용,5,【원심판결】 부산지방법원 동부지원 2007.11.30.
65026,판례내용,6,선고 2007고합132 판결
65026,판례내용,7,【주    문】
65026,판례내용,8,원심판결을 파기한다.
65026,판례내용,9,"피고인 1을 징역 6년에,"
65026,판례내용,10,"피고인 2를 징역 4년에,"
65026,판례내용,11,피고인 3을 징역 3년에 각 처한다.
65026,판례내용,12,원심판결 선고 전의 구금일수 74일씩을
65026,판례내용,13,"피고인 1,"
65026,판례내용,14,"3에 대한 위 각 형에, 76일을"
65026,판례내용,15,피고인 2에 대한 위 형에 각 산입한다.
65026,판례내용,16,압수된 50CC텍트 오토바이 1대(2007.9.16.자
65026,판례내용,17,"공소외 3 작성의 압수조서의 증 제1호),"
65026,판례내용,18,(차량번호 생략)프레지오 1대(2007.9.16.자
65026,판례내용,19,"공소외 4 작성의 압수조서의 증 제1호), 노끈 1개(같은 압수조서의 증 제2호), 담요 1개(같은 압수조서의 증 제3호), 청테이프 1개(같은 압수조서의 증 제4호), 노트북 1대(같은 압수조서의 증 제8호), 장난감수갑 1개(같은 압수조서의 증 제9호), LG휴대폰 배터리 1개(2007.9.16.자"
65026,판례내용,20,"공소외 5 작성의 압수조서의 증 제3호), 커터칼 1개(같은 압수조서의 증 제4호), 수첩 1개(같은 압수조서의 증 제5호), LG휴대폰 1개(2007.9.17.자 압수조서의 증 제1호)를"
65026,판례내용,21,"피고인 1로부터, LG싸이언 휴대폰 1개(2007.9.16.자"
65026,판례내용,22,공소외 5 작성의 압수조서의 증 제2호)를
65026,판례내용,23,피고인 3으로부터 각 몰수한다.
65026,판례내용,24,【이    유】1.항소이유의 요지
65026,판례내용,25,원심이 피고인들에게 선고한 형(
65026,판례내용,26,"피고인 1: 징역 6년,"
65026,판례내용,27,"피고인 2: 징역 4년,"
65026,판례내용,28,피고인 3: 징역 3년)은 너무 무거워서 부당하다.
65026,판례내용,29,2.직권판단
65026,판례내용,30,"피고인들의 항소이유를 판단하기에 앞서 직권으로 살피건대,"
65026,판례내용,31,"특정범죄가중처벌등에관한법률 제5조의2 제2항 제1호,"
65026,판례내용,32,"형법 제287조는 미성년자를 약취 또는 유인한 자가 그 미성년자의 부모 기타 안전을 염려하는 자의 우려를 이용하여 재물이나 재산상 이익을 취득하거나 이를 요구한 때에 성립하는 범죄인바, 이 사건은 피고인들이 피해자"
65026,판례내용,33,공소외 1(15세)을 약취한 다음 그 어머니인
